"","GeneID","padj","pvalue","lfcSE","stat","log2FoldChange","baseMean","Symbol","Description"
"1972",7058,3.97e-10,4.16e-11,0.4383,-6.5982114,-2.89,30831.04,"THBS2","thrombospondin 2"
"1973",105374811,4e-10,4.2e-11,0.2635,-6.5969975,-1.74,33.09,"LOC105374811","uncharacterized LOC105374811"
"1974",100631383,4.06e-10,4.26e-11,0.242,6.5946716,1.6,543.5,"FAM47E-STBD1","FAM47E-STBD1 readthrough"
"1975",1278,4.09e-10,4.3e-11,0.334,-6.5935161,-2.2,311865.82,"COL1A2","collagen type I alpha 2 chain"
"1976",3728,4.11e-10,4.32e-11,0.3041,6.5927727,2.01,10481.67,"JUP","junction plakoglobin"
"1977",107986473,4.17e-10,4.38e-11,0.613,6.590605,4.04,52.69,"LOC107986473","uncharacterized LOC107986473"
"1978",79819,4.2e-10,4.42e-11,0.2005,6.589341,1.32,385.41,"DNAI4","dynein axonemal intermediate chain 4"
"1979",107985728,4.25e-10,4.47e-11,0.371,6.5876373,2.44,149.62,"LOC107985728","collagen alpha-1(III) chain-like"
"1980",51209,4.26e-10,4.49e-11,0.4539,-6.5870276,-2.99,256.81,"RAB9B","RAB9B, member RAS oncogene family"
"1981",105373975,4.65e-10,4.9e-11,0.2488,6.5740782,1.64,95.54,"LOC105373975",""
"1982",199,4.67e-10,4.92e-11,0.4292,-6.5732817,-2.82,2743.4,"AIF1","allograft inflammatory factor 1"
"1983",8938,4.74e-10,4.99e-11,0.2846,6.5711244,1.87,785.92,"BAIAP3","BAI1 associated protein 3"
"1984",84229,4.77e-10,5.03e-11,0.4523,6.5700698,2.97,70.62,"DRC7","dynein regulatory complex subunit 7"
"1985",6999,4.83e-10,5.11e-11,0.6382,-6.5678347,-4.19,461.73,"TDO2","tryptophan 2,3-dioxygenase"
"1986",11219,4.84e-10,5.11e-11,0.285,-6.5677629,-1.87,36.97,"TREX2","three prime repair exonuclease 2"
"1987",4644,4.88e-10,5.16e-11,0.2538,-6.5663222,-1.67,2929.09,"MYO5A","myosin VA"
"1988",102724250,4.88e-10,5.16e-11,0.1771,-6.5661903,-1.16,2225.84,"LOC102724250","neuroblastoma breakpoint family member 1-like"
"1989",838,4.91e-10,5.2e-11,0.4804,-6.5651509,-3.15,24.27,"CASP5","caspase 5"
"1990",6372,4.97e-10,5.26e-11,0.9408,-6.5633206,-6.17,201.92,"CXCL6","C-X-C motif chemokine ligand 6"
"1991",140825,5.03e-10,5.33e-11,0.171,-6.5614494,-1.12,76.41,"NEURL2","neuralized E3 ubiquitin protein ligase 2"
"1992",105373853,5.11e-10,5.42e-11,0.4953,-6.5589297,-3.25,32.66,"MYOSLID","myocardin-induced smooth muscle lncRNA, inducer of differentiation"
"1993",146227,5.13e-10,5.44e-11,0.331,-6.5584704,-2.17,103.31,"BEAN1","brain expressed associated with NEDD4 1"
"1994",1428,5.13e-10,5.44e-11,0.6095,6.5583539,4,265.16,"CRYM","crystallin mu"
"1995",10400,5.2e-10,5.52e-11,0.2663,6.5561079,1.75,2054.12,"PEMT","phosphatidylethanolamine N-methyltransferase"
"1996",55819,5.25e-10,5.58e-11,0.1927,-6.5547052,-1.26,5307.37,"RNF130","ring finger protein 130"
"1997",32,5.26e-10,5.6e-11,0.2294,-6.5541714,-1.5,987.47,"ACACB","acetyl-CoA carboxylase beta"
"1998",23025,5.31e-10,5.65e-11,0.2955,-6.5528039,-1.94,65.26,"UNC13A","unc-13 homolog A"
"1999",23239,5.4e-10,5.75e-11,0.3083,6.5501514,2.02,1273.56,"PHLPP1","PH domain and leucine rich repeat protein phosphatase 1"
"2000",105755954,5.55e-10,5.91e-11,0.2597,6.5459204,1.7,111.9,"ADGRD1-AS1","ADGRD1 antisense RNA 1"
"2001",105371227,5.59e-10,5.95e-11,0.5151,-6.5449414,-3.37,17.76,"LOC105371227","uncharacterized LOC105371227"
"2002",107984715,5.62e-10,5.99e-11,0.4462,6.5440717,2.92,12.97,"LOC107984715",""
"2003",205,5.67e-10,6.05e-11,0.3418,6.5425355,2.24,1737.47,"AK4","adenylate kinase 4"
"2004",5597,5.68e-10,6.06e-11,0.2864,6.5423273,1.87,4247.96,"MAPK6","mitogen-activated protein kinase 6"
"2005",1509,5.88e-10,6.28e-11,0.381,-6.5370033,-2.49,79337.78,"CTSD","cathepsin D"
"2006",105372261,5.88e-10,6.28e-11,0.2389,-6.5368973,-1.56,76.49,"LOC105372261","uncharacterized LOC105372261"
"2007",102465249,5.91e-10,6.31e-11,0.3594,-6.5361294,-2.35,21.74,"MIR6502","microRNA 6502"
"2008",9859,5.96e-10,6.37e-11,0.1556,-6.5348156,-1.02,3392.48,"CEP170","centrosomal protein 170"
"2009",23149,6.02e-10,6.43e-11,0.3149,-6.5333415,-2.06,288.36,"FCHO1","FCH and mu domain containing endocytic adaptor 1"
"2010",154,6.09e-10,6.52e-11,0.445,-6.5313808,-2.91,162.67,"ADRB2","adrenoceptor beta 2"
"2011",2774,6.15e-10,6.59e-11,0.1758,-6.5297439,-1.15,546.68,"GNAL","G protein subunit alpha L"
"2012",309,6.18e-10,6.62e-11,0.2018,-6.5290432,-1.32,13362.25,"ANXA6","annexin A6"
"2013",112268430,6.31e-10,6.76e-11,0.3918,-6.5258363,-2.56,5117.18,"LOC112268430",""
"2014",5127,6.41e-10,6.87e-11,0.1656,6.5234274,1.08,4044.65,"CDK16","cyclin dependent kinase 16"
"2015",613,6.46e-10,6.93e-11,0.1762,6.5220589,1.15,3242.34,"BCR","BCR activator of RhoGEF and GTPase"
"2016",79747,6.47e-10,6.95e-11,0.5333,6.521791,3.48,37.01,"ADGB","androglobin"
"2017",11031,6.48e-10,6.96e-11,0.3266,-6.5215352,-2.13,14107.78,"RAB31","RAB31, member RAS oncogene family"
"2018",54900,6.72e-10,7.23e-11,0.4805,-6.5158366,-3.13,230.72,"LAX1","lymphocyte transmembrane adaptor 1"
"2019",55001,6.76e-10,7.27e-11,0.4447,6.5149108,2.9,302.58,"TTC22","tetratricopeptide repeat domain 22"
"2020",101928143,6.76e-10,7.27e-11,0.4047,-6.514949,-2.64,18.14,"LOC101928143","uncharacterized LOC101928143"
"2021",554210,6.78e-10,7.29e-11,0.7341,6.5144708,4.78,19.7,"MIR429","microRNA 429"
"2022",101929422,6.84e-10,7.37e-11,0.5204,-6.5129626,-3.39,24.97,"LINC02285","long intergenic non-protein coding RNA 2285"
"2023",647121,6.91e-10,7.45e-11,0.3937,-6.5113063,-2.56,34.82,"EMBP1","embigin pseudogene 1"
"2024",54979,6.98e-10,7.52e-11,0.535,6.509864,3.48,40.17,"PLAAT2","phospholipase A and acyltransferase 2"
"2025",79626,7.01e-10,7.56e-11,0.4115,-6.5091577,-2.68,304.73,"TNFAIP8L2","TNF alpha induced protein 8 like 2"
"2026",644809,7.04e-10,7.6e-11,0.3664,6.508257,2.38,15.06,"PAK6-AS1","PAK6 antisense RNA 1"
"2027",491,7.06e-10,7.62e-11,0.77,6.507914,5.01,196.78,"ATP2B2","ATPase plasma membrane Ca2+ transporting 2"
"2028",9890,7.06e-10,7.63e-11,0.3728,6.5077599,2.43,497.14,"PLPPR4","phospholipid phosphatase related 4"
"2029",9705,7.18e-10,7.76e-11,0.5332,-6.5051025,-3.47,35.08,"ST18","ST18 C2H2C-type zinc finger transcription factor"
"2030",1620,7.2e-10,7.78e-11,0.7105,6.5047657,4.62,432.69,"BRINP1","BMP/retinoic acid inducible neural specific 1"
"2031",7107,7.32e-10,7.92e-11,0.2633,-6.5020802,-1.71,1927.93,"GPR137B","G protein-coupled receptor 137B"
"2032",2162,7.34e-10,7.94e-11,0.3844,-6.5017243,-2.5,10424.67,"F13A1","coagulation factor XIII A chain"
"2033",7136,7.46e-10,8.07e-11,0.4892,-6.4991987,-3.18,35.23,"TNNI2","troponin I2, fast skeletal type"
"2034",100996286,7.46e-10,8.08e-11,0.5542,-6.4990723,-3.6,49.86,"LINC02273","long intergenic non-protein coding RNA 2273"
"2035",101929127,7.59e-10,8.23e-11,0.6559,6.4963119,4.26,68.79,"PGM5P3-AS1","PGM5P3 antisense RNA 1"
"2036",127435,7.68e-10,8.34e-11,0.3999,-6.4943904,-2.6,5488.16,"PODN","podocan"
"2037",3127,7.68e-10,8.34e-11,0.5594,-6.4942622,-3.63,6369.88,"HLA-DRB5","major histocompatibility complex, class II, DR beta 5"
"2038",80728,7.75e-10,8.42e-11,0.2085,6.4928891,1.35,610.98,"ARHGAP39","Rho GTPase activating protein 39"
"2039",9853,7.89e-10,8.58e-11,0.1831,-6.4901055,-1.19,1967.72,"RUSC2","RUN and SH3 domain containing 2"
"2040",65997,7.95e-10,8.65e-11,0.4702,-6.4888169,-3.05,1200.05,"RASL11B","RAS like family 11 member B"
"2041",79986,8.03e-10,8.74e-11,0.1768,6.48735,1.15,243.09,"ZNF702P","zinc finger protein 702, pseudogene"
"2042",80301,8.11e-10,8.84e-11,0.2619,-6.4856487,-1.7,3379.41,"PLEKHO2","pleckstrin homology domain containing O2"
"2043",57111,8.14e-10,8.87e-11,0.7052,6.485047,4.57,972.96,"RAB25","RAB25, member RAS oncogene family"
"2044",2624,8.29e-10,9.03e-11,0.3476,6.4823074,2.25,2207.2,"GATA2","GATA binding protein 2"
"2045",6403,8.34e-10,9.09e-11,0.4001,-6.4813332,-2.59,498.17,"SELP","selectin P"
"2046",101928891,8.68e-10,9.47e-11,0.2993,-6.4751247,-1.94,43.33,"LINC01637","long intergenic non-protein coding RNA 1637"
"2047",11182,8.73e-10,9.53e-11,0.323,-6.4741848,-2.09,206.85,"SLC2A6","solute carrier family 2 member 6"
"2048",105378651,8.98e-10,9.81e-11,0.1712,-6.4698776,-1.11,42.44,"LOC105378651","uncharacterized LOC105378651"
"2049",101927989,8.98e-10,9.82e-11,0.2439,6.4697319,1.58,38.24,"ZNF516-AS1","ZNF516 antisense RNA 1"
"2050",105378525,9.15e-10,1e-10,0.3772,-6.466785,-2.44,42.53,"LOC105378525","uncharacterized LOC105378525"
"2051",102725258,9.18e-10,1e-10,0.61,-6.4663383,-3.94,43.64,"LOC102725258","uncharacterized LOC102725258"
"2052",105379356,9.36e-10,1.02e-10,0.6707,-6.4632446,-4.34,76.16,"LOC105379356","uncharacterized LOC105379356"
"2053",55259,9.39e-10,1.03e-10,0.4303,6.4627097,2.78,99.87,"DNAI7","dynein axonemal intermediate chain 7"
"2054",90024,9.41e-10,1.03e-10,0.2022,-6.4623322,-1.31,243.85,"FLJ20021","uncharacterized LOC90024"
"2055",133121,9.59e-10,1.05e-10,0.9124,-6.4592691,-5.89,427.43,"ENPP6","ectonucleotide pyrophosphatase/phosphodiesterase 6"
"2056",199720,9.6e-10,1.05e-10,0.2601,-6.4590223,-1.68,57.81,"GGN","gametogenetin"
"2057",8912,9.73e-10,1.07e-10,0.2981,-6.4570216,-1.92,3418.92,"CACNA1H","calcium voltage-gated channel subunit alpha1 H"
"2058",10154,9.76e-10,1.07e-10,0.3409,-6.4563897,-2.2,3679.67,"PLXNC1","plexin C1"
"2059",388011,9.97e-10,1.1e-10,0.385,-6.4530366,-2.48,27.91,"LINC01550","long intergenic non-protein coding RNA 1550"
"2060",84938,1e-09,1.1e-10,0.1591,-6.4518712,-1.03,669.89,"ATG4C","autophagy related 4C cysteine peptidase"
"2061",51171,1.04e-09,1.14e-10,0.3339,-6.4470822,-2.15,910.94,"HSD17B14","hydroxysteroid 17-beta dehydrogenase 14"
"2062",7226,1.04e-09,1.15e-10,0.38,-6.4459401,-2.45,989.8,"TRPM2","transient receptor potential cation channel subfamily M member 2"
"2063",100874041,1.04e-09,1.15e-10,0.6555,6.4457125,4.23,45.36,"MACC1-AS1","MACC1 antisense RNA 1"
"2064",221883,1.08e-09,1.19e-10,0.5398,6.4400718,3.48,416.76,"HOXA11-AS","HOXA11 antisense RNA"
"2065",27303,1.08e-09,1.2e-10,0.357,-6.43978,-2.3,1048.07,"RBMS3","RNA binding motif single stranded interacting protein 3"
"2066",116969,1.09e-09,1.2e-10,0.559,-6.4388224,-3.6,73.79,"ART5","ADP-ribosyltransferase 5"
"2067",30850,1.09e-09,1.21e-10,0.2852,6.4385464,1.84,2354.92,"CDR2L","cerebellar degeneration related protein 2 like"
"2068",8807,1.11e-09,1.22e-10,0.471,-6.4365231,-3.03,129.57,"IL18RAP","interleukin 18 receptor accessory protein"
"2069",3549,1.12e-09,1.24e-10,0.9958,6.434285,6.41,679.1,"IHH","Indian hedgehog signaling molecule"
"2070",54809,1.13e-09,1.25e-10,0.184,-6.4334629,-1.18,1492.51,"SAMD9","sterile alpha motif domain containing 9"
"2071",4082,1.14e-09,1.26e-10,0.2027,-6.4318108,-1.3,8638.56,"MARCKS","myristoylated alanine rich protein kinase C substrate"
"2072",84803,1.14e-09,1.26e-10,0.4297,-6.4316464,-2.76,268.66,"GPAT3","glycerol-3-phosphate acyltransferase 3"
"2073",973,1.15e-09,1.28e-10,0.5871,-6.4299218,-3.78,245.66,"CD79A","CD79a molecule"
"2074",286499,1.15e-09,1.28e-10,0.5882,-6.4295827,-3.78,39.32,"FAM133A","family with sequence similarity 133 member A"
"2075",79651,1.16e-09,1.28e-10,0.2543,-6.4291143,-1.63,1251.1,"RHBDF2","rhomboid 5 homolog 2"
"2076",653390,1.16e-09,1.28e-10,0.2432,-6.4290395,-1.56,132.83,"RRN3P2","RRN3 pseudogene 2"
"2077",6338,1.18e-09,1.31e-10,0.5384,6.4259019,3.46,188.83,"SCNN1B","sodium channel epithelial 1 subunit beta"
"2078",203859,1.2e-09,1.33e-10,0.3658,-6.4232369,-2.35,193.03,"ANO5","anoctamin 5"
"2079",100506394,1.21e-09,1.34e-10,0.2572,-6.4221415,-1.65,100.85,"GAS6-DT","GAS6 divergent transcript"
"2080",105375726,1.22e-09,1.35e-10,0.6701,6.4209032,4.3,359.09,"MAL2-AS1","MAL2 antisense RNA 1"
"2081",105374353,1.23e-09,1.37e-10,0.5517,6.4196716,3.54,17.49,"LOC105374353","uncharacterized LOC105374353"
"2082",50615,1.25e-09,1.39e-10,0.4973,-6.4172283,-3.19,208.37,"IL21R","interleukin 21 receptor"
"2083",142679,1.25e-09,1.39e-10,0.2041,-6.4166095,-1.31,154.07,"DUSP19","dual specificity phosphatase 19"
"2084",105371401,1.25e-09,1.4e-10,0.6187,-6.4162645,-3.97,37.31,"LOC105371401","uncharacterized LOC105371401"
"2085",23624,1.26e-09,1.4e-10,0.7025,6.4154079,4.51,244.98,"CBLC","Cbl proto-oncogene C"
"2086",101927293,1.28e-09,1.43e-10,0.2156,-6.4129158,-1.38,42.92,"LOC101927293","uncharacterized LOC101927293"
"2087",28875,1.29e-09,1.44e-10,0.8906,-6.4117239,-5.71,1228.09,"IGKV3D-15","immunoglobulin kappa variable 3D-15"
"2088",92610,1.34e-09,1.5e-10,0.2192,-6.4055955,-1.4,763.18,"TIFA","TRAF interacting protein with forkhead associated domain"
"2089",54985,1.35e-09,1.51e-10,0.1819,-6.4042603,-1.16,1908.38,"HCFC1R1","host cell factor C1 regulator 1"
"2090",55227,1.35e-09,1.52e-10,0.4855,6.4038163,3.11,1443.52,"LRRC1","leucine rich repeat containing 1"
"2091",100506013,1.36e-09,1.52e-10,1.1176,-6.4031747,-7.16,146.47,"APELA","apelin receptor early endogenous ligand"
"2092",64072,1.37e-09,1.54e-10,0.4492,-6.4017384,-2.88,550.8,"CDH23","cadherin related 23"
"2093",116211,1.39e-09,1.56e-10,0.5922,-6.3998703,-3.79,42.75,"TM4SF19","transmembrane 4 L six family member 19"
"2094",55704,1.39e-09,1.56e-10,0.1883,-6.3992643,-1.21,3151.86,"CCDC88A","coiled-coil domain containing 88A"
"2095",23017,1.4e-09,1.57e-10,0.5471,-6.398231,-3.5,126.48,"FAIM2","Fas apoptotic inhibitory molecule 2"
"2096",1050,1.41e-09,1.58e-10,0.5196,-6.3975584,-3.32,681.3,"CEBPA","CCAAT enhancer binding protein alpha"
"2097",11001,1.42e-09,1.59e-10,0.338,6.3960277,2.16,53.12,"SLC27A2","solute carrier family 27 member 2"
"2098",57467,1.43e-09,1.6e-10,0.8364,6.3951066,5.35,8.5,"HHATL","hedgehog acyltransferase like"
"2099",57124,1.45e-09,1.63e-10,0.3429,6.3929334,2.19,9142.23,"CD248","CD248 molecule"
"2100",2335,1.45e-09,1.63e-10,0.4015,-6.3926834,-2.57,159888.36,"FN1","fibronectin 1"
"2101",283888,1.45e-09,1.64e-10,0.464,-6.3920543,-2.97,50.86,"IL21R-AS1","IL21R antisense RNA 1"
"2102",27075,1.48e-09,1.67e-10,0.2535,6.38898,1.62,939.68,"TSPAN13","tetraspanin 13"
"2103",51804,1.49e-09,1.67e-10,0.3832,6.388569,2.45,755.28,"SIX4","SIX homeobox 4"
"2104",53346,1.5e-09,1.69e-10,0.3282,-6.3868646,-2.1,510.32,"TM6SF1","transmembrane 6 superfamily member 1"
"2105",81571,1.51e-09,1.7e-10,0.261,6.3860462,1.67,192.61,"MIR600HG","MIR600 host gene"
"2106",57402,1.52e-09,1.71e-10,0.7281,6.3852344,4.65,722.61,"S100A14","S100 calcium binding protein A14"
"2107",54874,1.52e-09,1.72e-10,0.1606,6.3848122,1.03,3693.6,"FNBP1L","formin binding protein 1 like"
"2108",4261,1.53e-09,1.73e-10,0.3297,-6.3838807,-2.1,2365.76,"CIITA","class II major histocompatibility complex transactivator"
"2109",5733,1.55e-09,1.76e-10,0.3888,-6.3810764,-2.48,469.27,"PTGER3","prostaglandin E receptor 3"
"2110",84230,1.56e-09,1.76e-10,0.2424,-6.3809281,-1.55,986.83,"LRRC8C","leucine rich repeat containing 8 VRAC subunit C"
"2111",5017,1.56e-09,1.76e-10,0.6907,6.3807758,4.41,97.44,"OVOL1","ovo like transcriptional repressor 1"
"2112",56245,1.56e-09,1.77e-10,0.6495,-6.3801629,-4.14,47.14,"C21orf62","chromosome 21 open reading frame 62"
"2113",503693,1.57e-09,1.78e-10,0.229,-6.3792501,-1.46,35.42,"LOH12CR2","loss of heterozygosity on chromosome 12, region 2"
"2114",6283,1.57e-09,1.78e-10,0.4527,-6.3788877,-2.89,15.11,"S100A12","S100 calcium binding protein A12"
"2115",930,1.58e-09,1.79e-10,0.4219,-6.3784436,-2.69,36.57,"CD19","CD19 molecule"
"2116",26286,1.59e-09,1.81e-10,0.172,6.3768898,1.1,3911.32,"ARFGAP3","ADP ribosylation factor GTPase activating protein 3"
"2117",9723,1.6e-09,1.82e-10,0.6905,6.3762001,4.4,155.88,"SEMA3E","semaphorin 3E"
"2118",5218,1.64e-09,1.86e-10,0.3364,-6.3724255,-2.14,2336.88,"CDK14","cyclin dependent kinase 14"
"2119",2194,1.65e-09,1.88e-10,0.2105,6.3710283,1.34,4741.26,"FASN","fatty acid synthase"
"2120",3579,1.68e-09,1.91e-10,0.4428,-6.3682578,-2.82,169.55,"CXCR2","C-X-C motif chemokine receptor 2"
"2121",23111,1.68e-09,1.91e-10,0.1701,-6.3681333,-1.08,4885.44,"SPART","spartin"
"2122",84867,1.68e-09,1.92e-10,0.5051,-6.3678023,-3.22,191.33,"PTPN5","protein tyrosine phosphatase non-receptor type 5"
"2123",284578,1.7e-09,1.93e-10,0.8743,6.3664701,5.57,288.3,"MFSD4A-AS1","MFSD4A antisense RNA 1"
"2124",28948,1.7e-09,1.94e-10,0.9912,-6.3659499,-6.31,745.49,"IGKJ3","immunoglobulin kappa joining 3"
"2125",11113,1.71e-09,1.95e-10,0.3154,6.3653084,2.01,639.76,"CIT","citron rho-interacting serine/threonine kinase"
"2126",105378230,1.72e-09,1.96e-10,0.2797,-6.364689,-1.78,160.06,"LOC105378230","uncharacterized LOC105378230"
"2127",1118,1.73e-09,1.98e-10,0.8208,-6.3631463,-5.22,130.12,"CHIT1","chitinase 1"
"2128",28755,1.75e-09,2e-10,0.4981,-6.3616671,-3.17,1088.62,"TRAC","T cell receptor alpha constant"
"2129",660,1.75e-09,2e-10,0.2369,-6.3612616,-1.51,99.78,"BMX","BMX non-receptor tyrosine kinase"
"2130",100506783,1.77e-09,2.03e-10,0.2902,-6.3594213,-1.85,29.45,"HOXD-AS2","HOXD cluster antisense RNA 2"
"2131",50848,1.77e-09,2.03e-10,0.217,6.3593462,1.38,4179.78,"F11R","F11 receptor"
"2132",101927726,1.78e-09,2.04e-10,0.2857,-6.358244,-1.82,27.34,"BEAN1-AS1","BEAN1 antisense RNA 1"
"2133",105369983,1.82e-09,2.08e-10,0.4518,-6.3553161,-2.87,10.17,"LOC105369983","uncharacterized LOC105369983"
"2134",51513,1.83e-09,2.09e-10,0.3239,-6.3543823,-2.06,136.75,"ETV7","ETS variant transcription factor 7"
"2135",9729,1.83e-09,2.1e-10,0.226,-6.354168,-1.44,82.64,"KIAA0408","KIAA0408"
"2136",286336,1.86e-09,2.14e-10,0.3573,-6.3512559,-2.27,1036.69,"FAM78A","family with sequence similarity 78 member A"
"2137",170685,1.86e-09,2.14e-10,0.2568,-6.3512778,-1.63,466.46,"NUDT10","nudix hydrolase 10"
"2138",64410,1.87e-09,2.14e-10,0.1698,6.350744,1.08,421.34,"KLHL25","kelch like family member 25"
"2139",3691,1.88e-09,2.16e-10,0.3171,6.349728,2.01,2957.69,"ITGB4","integrin subunit beta 4"
"2140",102800310,1.88e-09,2.16e-10,0.4087,-6.3494685,-2.6,28.9,"HAGLROS","HAGLR opposite strand lncRNA"
"2141",79844,1.88e-09,2.16e-10,0.35,6.3491917,2.22,239.98,"ZDHHC11","zinc finger DHHC-type containing 11"
"2142",139716,1.89e-09,2.17e-10,0.3412,-6.3487223,-2.17,424.18,"GAB3","GRB2 associated binding protein 3"
"2143",54674,1.9e-09,2.18e-10,0.4448,-6.3478688,-2.82,61.25,"LRRN3","leucine rich repeat neuronal 3"
"2144",100132116,1.9e-09,2.18e-10,0.3909,-6.34776,-2.48,17151.58,"ACTA2-AS1","ACTA2 antisense RNA 1"
"2145",11211,1.9e-09,2.19e-10,0.457,6.3476573,2.9,292.33,"FZD10","frizzled class receptor 10"
"2146",283748,1.92e-09,2.21e-10,0.9504,6.3457094,6.03,56.93,"PLA2G4D","phospholipase A2 group IVD"
"2147",124930,1.92e-09,2.22e-10,0.2894,6.3453588,1.84,933,"ANKRD13B","ankyrin repeat domain 13B"
"2148",100505702,1.93e-09,2.23e-10,0.523,-6.3445675,-3.32,593.87,"LINC01094","long intergenic non-protein coding RNA 1094"
"2149",54360,1.94e-09,2.24e-10,0.3522,-6.3441584,-2.23,176.48,"CYTL1","cytokine like 1"
"2150",9022,1.96e-09,2.26e-10,0.3304,-6.3425655,-2.1,154.4,"CLIC3","chloride intracellular channel 3"
"2151",54682,1.97e-09,2.27e-10,0.2489,6.3415377,1.58,1563.2,"MANSC1","MANSC domain containing 1"
"2152",256586,2e-09,2.31e-10,0.3285,-6.3391139,-2.08,162.83,"LYSMD2","LysM domain containing 2"
"2153",8970,2e-09,2.32e-10,0.301,6.3385284,1.91,29.23,"H2BC11","H2B clustered histone 11"
"2154",145567,2.04e-09,2.37e-10,0.1845,-6.3354167,-1.17,856.21,"TTC7B","tetratricopeptide repeat domain 7B"
"2155",79776,2.05e-09,2.37e-10,0.4823,-6.3352343,-3.06,400.95,"ZFHX4","zinc finger homeobox 4"
"2156",84106,2.05e-09,2.38e-10,0.4096,-6.3347025,-2.59,174.14,"PRAM1","PML-RARA regulated adaptor molecule 1"
"2157",100873935,2.05e-09,2.38e-10,0.1606,6.3344805,1.02,64.42,"MTOR-AS1","MTOR antisense RNA 1"
"2158",387104,2.2e-09,2.56e-10,0.2238,-6.3234137,-1.42,140.88,"SOGA3","SOGA family member 3"
"2159",51214,2.25e-09,2.61e-10,0.3698,6.3203997,2.34,36.24,"IGF2-AS","IGF2 antisense RNA"
"2160",10261,2.25e-09,2.62e-10,0.5154,-6.3198408,-3.26,1675.39,"IGSF6","immunoglobulin superfamily member 6"
"2161",100506476,2.25e-09,2.62e-10,0.2421,-6.3197776,-1.53,41.17,"MIDEAS-AS1","MIDEAS antisense RNA 1"
"2162",57333,2.29e-09,2.66e-10,0.222,-6.3171626,-1.4,4844.13,"RCN3","reticulocalbin 3"
"2163",64900,2.31e-09,2.68e-10,0.3941,6.3160208,2.49,2161.19,"LPIN3","lipin 3"
"2164",107986819,2.31e-09,2.69e-10,0.4357,-6.3154284,-2.75,13.47,"LOC107986819","uncharacterized LOC107986819"
"2165",104355288,2.34e-09,2.72e-10,0.8803,6.313697,5.56,1482.63,"LINC01320","long intergenic non-protein coding RNA 1320"
"2166",55553,2.34e-09,2.73e-10,0.3186,6.3136587,2.01,287.48,"SOX6","SRY-box transcription factor 6"
"2167",4921,2.35e-09,2.75e-10,0.2485,-6.3125056,-1.57,11588.3,"DDR2","discoidin domain receptor tyrosine kinase 2"
"2168",375519,2.36e-09,2.75e-10,0.4784,6.3121409,3.02,12.82,"GJB7","gap junction protein beta 7"
"2169",23547,2.4e-09,2.8e-10,0.7064,-6.309655,-4.46,97.82,"LILRA4","leukocyte immunoglobulin like receptor A4"
"2170",100528019,2.42e-09,2.82e-10,0.345,6.3081913,2.18,525.74,"HSPB2-C11orf52","HSPB2-C11orf52 readthrough (NMD candidate)"
"2171",9162,2.47e-09,2.89e-10,0.3338,-6.3045515,-2.1,140.06,"DGKI","diacylglycerol kinase iota"
"2172",6506,2.49e-09,2.91e-10,0.4076,6.3033373,2.57,175.84,"SLC1A2","solute carrier family 1 member 2"
"2173",117581,2.51e-09,2.93e-10,0.3848,6.3024355,2.43,1244.67,"TWIST2","twist family bHLH transcription factor 2"
"2174",9388,2.51e-09,2.94e-10,0.4196,6.3018332,2.64,650.36,"LIPG","lipase G, endothelial type"
"2175",10349,2.56e-09,2.99e-10,0.4571,-6.2991475,-2.88,435.83,"ABCA10","ATP binding cassette subfamily A member 10"
"2176",63895,2.57e-09,3.01e-10,0.4503,-6.2981909,-2.84,525.93,"PIEZO2","piezo type mechanosensitive ion channel component 2"
"2177",5373,2.6e-09,3.04e-10,0.2017,6.2966302,1.27,1825.98,"PMM2","phosphomannomutase 2"
"2178",5997,2.62e-09,3.07e-10,0.3944,-6.2952511,-2.48,3156.46,"RGS2","regulator of G protein signaling 2"
"2179",114900,2.62e-09,3.07e-10,0.2368,-6.2950379,-1.49,314.25,"C1QTNF4","C1q and TNF related 4"
"2180",3174,2.63e-09,3.09e-10,0.7226,6.2943373,4.55,103.15,"HNF4G","hepatocyte nuclear factor 4 gamma"
"2181",133418,2.64e-09,3.1e-10,0.445,-6.2939222,-2.8,2015.6,"EMB","embigin"
"2182",114569,2.65e-09,3.11e-10,0.6956,6.2933474,4.38,2585.01,"MAL2","mal, T cell differentiation protein 2"
"2183",4052,2.66e-09,3.12e-10,0.3282,-6.2925994,-2.07,7964.52,"LTBP1","latent transforming growth factor beta binding protein 1"
"2184",374378,2.67e-09,3.13e-10,0.2211,-6.2920429,-1.39,791.69,"GALNT18","polypeptide N-acetylgalactosaminyltransferase 18"
"2185",54768,2.67e-09,3.14e-10,0.3495,6.2915957,2.2,452.3,"HYDIN","HYDIN axonemal central pair apparatus protein"
"2186",51206,2.67e-09,3.14e-10,0.3434,6.2915354,2.16,23.69,"GP6","glycoprotein VI platelet"
"2187",1131,2.69e-09,3.17e-10,0.6947,-6.2904213,-4.37,84.36,"CHRM3","cholinergic receptor muscarinic 3"
"2188",102723886,2.73e-09,3.22e-10,0.6816,6.2877248,4.29,124.84,"LYPLAL1-AS1","LYPLAL1 antisense RNA 1"
